AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossA	StepsPerSecond	Time
5742.496	57.139893	5799.6357	5685.356	5678.6104	66.47756	5752.14	5498.27	1000.0	1000.0	1610000	558.74457	558.74445	10.487305	10.925128	-558.59717	750.4115	35373.99567103386
5742.419	10.475342	5752.8945	5731.944	5735.211	152.05772	5837.877	5289.9224	1000.0	1000.0	1612000	558.9926	558.9928	9.113643	8.776171	-558.8365	927.48676	35419.69095516205
5628.148	59.63037	5687.7783	5568.5176	5223.633	1463.6226	5823.1665	837.5279	1000.0	919.7	1614000	559.3828	559.3826	9.602986	9.246973	-559.20526	735.0076	35465.481984615326
5818.759	50.591553	5869.35	5768.167	5730.8423	81.75168	5843.4634	5575.923	1000.0	1000.0	1616000	559.52057	559.52124	8.188154	8.035459	-559.37256	745.435	35511.77877807617
5795.9316	52.2229	5848.1543	5743.7085	5655.958	62.120163	5747.716	5564.0923	1000.0	1000.0	1618000	559.6395	559.64	9.285756	8.580481	-559.4682	1083.7996	35558.124542713165
5800.8906	56.650146	5857.5405	5744.24	5772.089	21.028378	5800.4487	5721.427	1000.0	1000.0	1620000	559.74976	559.7485	7.857954	7.78471	-559.5646	906.11725	35603.74302816391
5699.949	142.5708	5842.52	5557.3784	5806.9604	101.27911	5939.5806	5641.3965	1000.0	1000.0	1622000	559.90216	559.9017	8.431418	8.614164	-559.7264	750.7567	35649.549422740936
5507.485	147.62402	5655.109	5359.861	5568.059	93.720116	5683.432	5365.5464	1000.0	1000.0	1624000	560.0851	560.0853	9.80039	10.225751	-559.90936	746.6258	35695.71163845062
5576.4087	61.055664	5637.4644	5515.353	5776.4287	56.31096	5837.24	5662.304	1000.0	1000.0	1626000	560.1047	560.1038	8.102864	8.402439	-559.94763	821.6206	35741.81209921837
5654.421	43.74585	5698.1665	5610.675	5763.6104	25.18212	5811.7646	5736.598	1000.0	1000.0	1628000	560.1224	560.1232	9.906824	9.652515	-559.9634	860.7025	35787.69838166237
5750.9707	107.98511	5858.9556	5642.9854	5282.1016	1572.2266	5882.571	567.66174	1000.0	914.6	1630000	560.36523	560.36487	7.298454	7.163514	-560.2027	894.8788	35834.55662202835
5700.674	64.69409	5765.368	5635.98	5862.0684	80.903175	5969.626	5707.745	1000.0	1000.0	1632000	560.5101	560.5109	9.293438	9.276856	-560.35535	928.7295	35880.18751716614
5743.968	23.530762	5767.4985	5720.437	5361.2056	945.75146	5797.423	2539.0835	1000.0	949.1	1634000	560.833	560.83246	8.407233	8.6785	-560.6759	803.1988	35925.01150012016
3914.948	2571.5151	5842.2085	280.4965	5797.231	69.10925	5877.075	5640.1587	707.0	1000.0	1636000	561.01294	561.01324	8.99475	8.857252	-560.8648	859.0126	35972.15138196945
5784.0596	1.8591309	5785.9185	5782.2	5712.7876	605.52386	6024.23	3926.2878	1000.0	968.8	1638000	561.2762	561.2765	7.2921247	7.1833887	-561.116	1135.5916	36017.81265044212
5813.5513	5.710449	5819.2617	5807.841	5849.822	75.17516	5968.3755	5701.4834	1000.0	1000.0	1640000	561.5214	561.52167	9.789618	9.84563	-561.3223	1066.6061	36062.68280172348
5793.37	82.14429	5875.514	5711.2256	5813.886	51.456936	5880.625	5696.865	1000.0	1000.0	1642000	561.6119	561.6112	8.662741	8.877125	-561.4583	1137.283	36107.72434949875
5776.551	21.991455	5798.5425	5754.5596	5848.241	56.51315	5930.8853	5736.1123	1000.0	1000.0	1644000	561.64264	561.64233	9.187972	9.164232	-561.456	815.7444	36153.48075580597
5744.504	0.13842794	5744.6426	5744.3657	5484.8545	132.91193	5707.55	5286.9727	1000.0	1000.0	1646000	561.79535	561.79535	7.869422	8.387416	-561.6163	1106.491	36198.946758270264
5677.67	20.34082	5698.0107	5657.329	5760.9854	99.091095	5869.2383	5566.8057	1000.0	1000.0	1648000	561.6321	561.6322	7.4975185	7.425607	-561.4623	965.2932	36244.44787120819
5510.842	160.16724	5671.009	5350.6743	5589.7764	51.28875	5649.052	5513.375	1000.0	1000.0	1650000	561.6047	561.6041	7.6338167	7.4654355	-561.4389	907.7237	36290.57014942169
5777.839	90.10669	5867.946	5687.7324	5785.186	21.897617	5809.3877	5745.5347	1000.0	1000.0	1652000	561.6611	561.6617	8.048147	8.167508	-561.5087	1018.73065	36336.69512414932
5679.718	44.043457	5723.761	5635.6743	5954.8096	27.485847	5990.2104	5910.027	1000.0	1000.0	1654000	562.09216	562.0917	8.059868	7.8697724	-561.9469	1146.1625	36382.198855400085
2879.3896	2856.3337	5902.393	25.540361	5910.5576	59.366646	5967.263	5798.552	512.5	1000.0	1656000	562.3442	562.3442	8.56673	8.321143	-562.18726	836.7296	36427.61335730553
5770.159	7.2678223	5777.4272	5762.8916	5800.4673	102.55259	5938.8223	5607.317	1000.0	1000.0	1658000	562.5553	562.5553	9.229574	9.138086	-562.3807	854.00073	36473.128702163696
5851.24	99.0188	5950.259	5752.221	5918.043	70.66941	6014.099	5762.8555	1000.0	1000.0	1660000	562.7543	562.7537	8.505417	8.273912	-562.58606	1169.5824	36518.80746388435
5877.813	30.65625	5908.469	5847.1567	5891.837	17.155935	5910.6377	5852.1045	1000.0	1000.0	1662000	562.6924	562.6921	7.364831	7.8684716	-562.5415	817.6379	36565.34534525871
5833.521	42.260254	5875.7812	5791.2607	1734.8887	2602.423	5742.3135	5.3256154	1000.0	321.4	1664000	562.9625	562.9623	8.263471	7.574984	-562.8105	821.42053	36603.462958574295
5795.7285	15.487061	5811.216	5780.2417	5842.042	43.324596	5894.9565	5765.1206	1000.0	1000.0	1666000	563.1611	563.1617	7.909299	7.463749	-562.98206	1038.2322	36648.79920220375
5729.368	41.9187	5771.2866	5687.449	5857.145	30.894026	5914.462	5791.522	1000.0	1000.0	1668000	563.1727	563.1728	9.056533	9.592814	-562.987	1171.5168	36694.15831899643
5751.492	79.62598	5831.118	5671.866	5755.615	36.381306	5788.72	5655.772	1000.0	1000.0	1670000	563.25757	563.2568	9.556045	9.857882	-563.12775	1008.8781	36740.7894115448
5618.75	53.543213	5672.293	5565.2065	5713.9355	79.005356	5851.7705	5554.3145	1000.0	1000.0	1672000	563.3917	563.39233	9.221726	8.879592	-563.2031	941.2619	36787.01373958588
5691.6826	76.79956	5768.482	5614.883	5574.0107	247.5724	5760.769	4874.5513	1000.0	1000.0	1674000	563.2417	563.2414	8.880345	10.136423	-563.0607	1382.9819	36833.467249155045
5850.013	40.25293	5890.266	5809.7603	5836.5938	63.503296	5939.661	5733.852	1000.0	1000.0	1676000	563.22723	563.22754	6.581409	6.287239	-563.0564	1015.673	36879.960921525955
5764.2305	52.229736	5816.4604	5712.001	5942.56	75.93165	6038.9277	5763.5996	1000.0	1000.0	1678000	563.1926	563.1931	7.1848493	6.79588	-562.9915	878.06915	36926.09637880325
5849.2627	43.12671	5892.389	5806.1357	5900.997	46.24127	5963.2266	5815.5947	1000.0	1000.0	1680000	563.395	563.3947	7.736363	6.8685355	-563.22375	1132.2749	36972.178069114685
5895.573	9.105713	5904.6787	5886.4673	5095.267	1464.5272	6005.6787	1667.3674	1000.0	896.9	1682000	563.6337	563.63367	8.137921	7.6426053	-563.486	917.4495	37016.98619413376
3995.0457	2369.9521	5734.5063	644.24335	5770.651	40.6286	5823.2534	5677.5454	720.3333	1000.0	1684000	563.69696	563.6975	8.642073	9.026312	-563.52673	889.5072	37063.783942461014
5869.952	3.824707	5873.777	5866.1274	5787.1885	125.30227	5958.5522	5501.1016	1000.0	1000.0	1686000	563.759	563.7588	7.037187	7.330735	-563.62054	929.0596	37107.93659210205
5614.624	101.588135	5716.212	5513.0356	5953.0312	31.384094	6001.9487	5905.2363	1000.0	1000.0	1688000	564.1467	564.1466	8.272051	8.206165	-563.987	1178.4663	37152.71520423889
5822.573	27.596436	5850.17	5794.977	5686.9185	254.32669	5913.1494	4975.187	1000.0	1000.0	1690000	564.1214	564.12085	8.725171	8.916392	-563.96075	1143.897	37199.29786944389
5823.9375	111.506836	5935.4443	5712.4307	5658.2	211.04622	5779.847	5031.419	1000.0	1000.0	1692000	564.41846	564.4182	7.191573	7.5033083	-564.2527	1353.37	37243.41475272179
5638.922	37.35498	5676.277	5601.567	5820.1387	83.81085	5953.572	5609.3516	1000.0	1000.0	1694000	564.49475	564.495	10.159443	9.72041	-564.36475	1174.8986	37287.32915139198
5843.574	35.37451	5878.9487	5808.1997	5980.3965	67.70505	6056.9106	5811.4116	1000.0	1000.0	1696000	564.92725	564.9271	8.179935	8.170545	-564.7906	1529.6594	37331.52287578583
5843.829	10.083252	5853.9126	5833.746	5716.451	83.16098	5835.0337	5549.0483	1000.0	1000.0	1698000	565.00885	565.0084	7.6486726	8.230181	-564.86084	1153.2404	37376.49781417847
5885.4966	32.731445	5918.228	5852.765	5913.63	56.18727	6003.0093	5823.5693	1000.0	1000.0	1700000	565.3906	565.3907	9.756332	8.841668	-565.2424	1227.4285	37420.40183353424
5840.073	20.384033	5860.457	5819.689	3625.175	897.4651	6022.625	2679.1152	1000.0	654.8	1702000	565.49005	565.49066	7.9256673	7.7763166	-565.35144	1015.0015	37462.143471717834
5400.736	498.82666	5899.5625	4901.909	5916.7495	53.691586	5972.54	5777.2456	1000.0	1000.0	1704000	565.7002	565.6998	9.888121	9.764406	-565.5601	1146.9972	37508.1818022728
3232.9055	2695.4114	5928.317	537.49414	5948.5	238.96275	6089.452	5235.7246	570.0	988.9	1706000	566.1598	566.15894	9.243852	9.535203	-566.0286	1201.4518	37551.93450689316
5871.035	39.215332	5910.2505	5831.82	5918.609	90.199646	6077.2104	5770.096	1000.0	1000.0	1708000	566.0604	566.06134	8.152967	8.270886	-565.91864	1215.865	37595.86708474159
5867.535	23.540283	5891.0757	5843.995	5881.4097	135.09955	6035.629	5515.936	1000.0	1000.0	1710000	565.9888	565.98865	9.339214	9.361019	-565.8007	1225.7135	37639.73524212837
5795.9717	144.73315	5940.705	5651.239	5823.874	62.04596	5883.195	5674.976	1000.0	1000.0	1712000	565.927	565.9268	9.094236	8.855145	-565.7707	1146.1052	37685.46728515625
5736.197	44.145996	5780.343	5692.051	5704.61	49.33832	5788.233	5615.531	1000.0	1000.0	1714000	566.0123	566.0129	8.976651	8.731134	-565.8547	1261.4918	37729.38912773132
5373.0854	582.0551	5827.58	4551.483	5717.057	86.91414	5815.4043	5532.542	937.6667	1000.0	1716000	566.0877	566.0874	6.9992814	7.082907	-565.9372	1124.1904	37774.34287214279
5770.5713	34.423584	5804.995	5736.148	5877.8525	37.416805	5949.3306	5820.916	1000.0	1000.0	1718000	566.31604	566.31604	9.061234	8.773358	-566.13635	1135.5022	37818.39484786987
5671.342	134.07837	5805.4204	5537.2637	5769.9336	45.84777	5849.378	5687.728	1000.0	1000.0	1720000	566.18463	566.1843	7.6216607	7.214794	-566.0358	1094.2554	37862.702872276306
5604.7715	179.19897	5783.97	5425.5723	5745.3096	46.297035	5829.7974	5685.6846	1000.0	1000.0	1722000	566.4616	566.4614	7.4706955	7.270329	-566.3371	1102.917	37906.913998126984
5836.199	14.151367	5850.3506	5822.048	5823.1895	53.00149	5884.812	5733.2925	1000.0	1000.0	1724000	566.8686	566.8692	7.7362585	8.179468	-566.71625	1294.0563	37951.35336136818
5818.134	95.47681	5913.611	5722.657	5776.9785	44.340546	5865.6494	5729.1655	1000.0	1000.0	1726000	566.7743	566.77344	9.439608	9.445848	-566.607	1112.3933	37995.54908967018
5838.5146	18.305664	5856.8203	5820.209	5878.6045	113.627975	6074.9263	5692.567	1000.0	1000.0	1728000	566.5409	566.541	8.445201	8.703956	-566.3816	1258.3824	38039.441746234894
5836.4766	42.09668	5878.573	5794.38	5771.7744	352.3191	5926.7705	4722.7163	1000.0	1000.0	1730000	566.7164	566.7158	7.706417	7.818492	-566.5525	1157.1669	38083.14065551758
5763.001	89.65552	5852.6567	5673.3457	5769.4497	25.989223	5808.8477	5727.4307	1000.0	1000.0	1732000	566.8122	566.81213	9.402505	8.970013	-566.6771	1133.7365	38127.017684459686
5790.1973	40.039307	5830.237	5750.158	5864.793	30.374971	5920.223	5824.657	1000.0	1000.0	1734000	567.0454	567.0451	7.6396613	8.237508	-566.9016	1150.7096	38170.49909925461
5791.884	13.05542	5804.9395	5778.8286	4909.44	1708.5066	5976.5034	1350.4203	1000.0	861.2	1736000	567.1338	567.1338	8.25276	7.712258	-566.99176	1158.148	38211.85893845558
4002.1436	2718.554	6042.4473	159.99324	5776.015	36.752586	5829.627	5716.5596	685.6667	1000.0	1738000	567.27264	567.273	7.8703485	8.018131	-567.13855	1124.3245	38255.21411371231
5818.3115	6.761963	5825.0737	5811.55	5180.0127	1185.3774	6114.3706	3350.115	1000.0	879.3	1740000	567.61584	567.6158	7.1647496	7.5815225	-567.46576	1216.0818	38297.23621892929
5669.927	98.36328	5768.29	5571.5635	5807.627	201.23482	5976.2666	5235.3203	1000.0	1000.0	1742000	567.88275	567.8827	9.651412	9.353777	-567.73987	1048.6392	38342.59163379669
5828.5083	53.66797	5882.1763	5774.8403	5914.8213	48.55532	5975.6763	5796.757	1000.0	1000.0	1744000	568.1441	568.14374	8.526574	8.72427	-568.0142	1066.2762	38386.74975609779
5843.704	5.209717	5848.9136	5838.494	5661.204	22.671017	5700.225	5627.0566	1000.0	1000.0	1746000	568.4439	568.44385	8.201752	8.407332	-568.31	1069.4934	38430.79146337509
5852.347	0.91845703	5853.2656	5851.4287	6004.0527	18.68389	6033.3555	5975.7046	1000.0	1000.0	1748000	568.5045	568.5047	7.801559	7.2980304	-568.36035	1011.747	38474.833892822266
5767.8057	24.581055	5792.3867	5743.2246	5852.302	83.93964	6009.038	5747.3794	1000.0	1000.0	1750000	568.66693	568.66656	8.047206	7.759138	-568.5192	1093.0118	38519.00185227394
5815.6777	8.968018	5824.6455	5806.7095	5855.7705	34.20088	5909.4243	5809.4844	1000.0	1000.0	1752000	568.5359	568.5366	8.011905	8.428752	-568.3516	1021.174	38563.33236050606
5735.1646	40.78955	5775.954	5694.375	5879.793	41.45623	5945.9478	5808.3706	1000.0	1000.0	1754000	568.5369	568.53595	8.045843	8.224449	-568.3924	1074.3466	38607.20098900795
4603.6807	1310.6849	5914.3657	3292.9958	5729.718	101.89225	5882.0015	5543.716	799.0	1000.0	1756000	568.7004	568.70044	8.519419	8.213487	-568.56287	884.52277	38654.59844946861
4027.6318	1877.9855	5873.4185	1450.9404	5786.732	136.51779	5884.091	5383.644	715.3333	993.5	1758000	568.9352	568.9357	9.48646	9.16517	-568.7973	1147.0676	38698.51029539108
5781.9316	26.607666	5808.539	5755.3237	5824.4375	39.065933	5909.898	5760.106	1000.0	1000.0	1760000	568.9024	568.90186	8.703794	8.888496	-568.7485	938.7754	38742.714010715485
5674.017	4.0717773	5678.089	5669.9453	5771.2993	34.951126	5832.793	5708.5615	1000.0	1000.0	1762000	568.96857	568.9681	9.984293	10.28008	-568.83936	1131.357	38789.165397405624
5842.258	9.762939	5852.0205	5832.4946	5679.0654	31.252287	5719.299	5606.845	1000.0	1000.0	1764000	569.1026	569.10223	7.242375	7.3827057	-568.95734	1069.2236	38833.25452661514
5739.264	80.82373	5820.088	5658.4404	5728.6045	70.79269	5814.698	5600.852	1000.0	1000.0	1766000	568.94446	568.9454	10.225205	10.437828	-568.797	1227.5565	38878.65800571442
5740.233	4.362793	5744.5957	5735.87	5873.625	23.471926	5911.744	5843.13	1000.0	1000.0	1768000	569.26685	569.26587	9.179083	8.590885	-569.11664	1081.0524	38923.74665307999
5797.222	127.29492	5924.517	5669.9272	5917.1357	44.758213	5995.428	5838.751	1000.0	1000.0	1770000	569.5032	569.5033	8.463576	9.144652	-569.35785	1195.411	38968.51456618309
5625.288	73.16528	5698.4536	5552.123	5775.69	26.355553	5818.383	5730.8145	1000.0	1000.0	1772000	569.39575	569.39606	8.570919	8.399676	-569.2486	935.6835	39012.783212184906
5714.6113	23.33545	5737.947	5691.276	5531.0635	44.093853	5598.779	5464.283	1000.0	1000.0	1774000	569.5125	569.5127	9.590466	8.555038	-569.3564	941.0073	39057.12776041031
5740.832	16.032959	5756.865	5724.7993	5679.71	89.03748	5781.8623	5442.8027	1000.0	1000.0	1776000	569.6698	569.6695	9.231302	9.605642	-569.54785	1350.6921	39101.382252931595
5730.241	16.371338	5746.613	5713.87	5737.233	64.30127	5846.052	5579.815	1000.0	1000.0	1778000	569.91766	569.9172	8.33639	7.465715	-569.78	1160.8492	39145.69574689865
5717.1484	107.621826	5824.77	5609.5264	5797.696	32.55254	5850.318	5755.93	1000.0	1000.0	1780000	570.10657	570.1069	8.402199	8.108324	-569.966	967.3773	39190.13598155975
5727.043	13.208252	5740.2515	5713.835	5251.1113	1296.7792	5816.121	1388.0552	1000.0	929.3	1782000	570.2942	570.29376	8.918164	9.126341	-570.14795	1091.2161	39233.69195866585
5732.6074	47.23413	5779.842	5685.3735	4766.9106	1927.336	5893.6567	834.82196	1000.0	854.3	1784000	570.4018	570.4017	8.598256	8.17772	-570.2774	933.31915	39276.2214217186
5816.883	74.36597	5891.2485	5742.5166	5833.8984	94.93266	5927.947	5586.357	1000.0	1000.0	1786000	570.5946	570.5941	7.9319315	8.128691	-570.4555	1119.2885	39320.36850190163
5347.5737	503.29248	5850.866	4844.2812	5680.219	68.750984	5736.1	5491.6816	1000.0	1000.0	1788000	570.53766	570.5384	8.241468	8.338691	-570.3805	1076.0833	39366.73838472366
5572.309	42.59326	5614.9023	5529.716	5917.1333	37.63177	5987.4854	5862.824	1000.0	1000.0	1790000	570.5578	570.5575	8.280817	8.796411	-570.4399	951.06	39411.53929281235
5825.293	9.738525	5835.0317	5815.5547	5745.971	41.65067	5817.9907	5691.0366	1000.0	1000.0	1792000	570.9787	570.9783	7.1819034	6.89229	-570.8386	868.67615	39456.33354473114
5765.5063	111.43213	5876.9385	5654.074	5883.1553	54.260284	5951.331	5764.271	1000.0	1000.0	1794000	571.01135	571.0112	7.054664	6.8748994	-570.8753	1059.1284	39501.24174284935
5841.4365	27.143066	5868.5796	5814.2935	5653.749	41.378876	5701.831	5562.763	1000.0	1000.0	1796000	571.3114	571.3113	7.6568046	7.9876633	-571.1869	852.31934	39546.50409913063
5809.183	0.8823242	5810.0654	5808.301	5116.7993	1592.9481	5746.8525	341.942	1000.0	912.8	1798000	571.3906	571.3913	8.406735	8.41152	-571.25433	1115.6028	39590.97460269928
5753.704	25.500244	5779.2046	5728.204	5748.4756	47.077965	5851.0205	5684.788	1000.0	1000.0	1800000	571.7785	571.7784	8.74598	8.215578	-571.67224	972.44135	39636.18780851364
5765.833	10.037842	5775.871	5755.7954	5843.331	37.500893	5896.9087	5774.8496	1000.0	1000.0	1802000	571.89557	571.8955	8.536292	8.522909	-571.775	1072.2205	39681.63944721222
5839.927	38.52173	5878.4487	5801.4053	5715.8057	21.364252	5748.5947	5684.006	1000.0	1000.0	1804000	572.07184	572.0715	9.960545	9.398015	-571.94037	1091.3365	39728.12275123596
5870.2764	107.706055	5977.9824	5762.5703	5803.495	39.596287	5888.867	5743.863	1000.0	1000.0	1806000	572.09454	572.0951	7.291565	7.375996	-571.9759	939.6547	39772.60864305496
5780.147	23.529297	5803.6763	5756.6177	5847.912	25.002172	5912.0293	5819.682	1000.0	1000.0	1808000	572.5853	572.5852	9.280391	9.150174	-572.4748	863.7404	39817.23838376999
5790.89	80.11621	5871.0063	5710.774	5790.126	28.410652	5818.966	5736.7627	1000.0	1000.0	1810000	572.7468	572.7471	10.448498	10.0872755	-572.6272	1156.3383	39861.4742834568
5701.6357	66.63452	5768.2705	5635.0015	5819.7207	72.81881	5904.6777	5634.692	1000.0	1000.0	1812000	572.8889	572.8886	8.323107	8.332822	-572.76776	1153.3058	39906.09342241287
5792.958	93.22363	5886.1816	5699.7344	5738.878	27.708124	5777.328	5698.8257	1000.0	1000.0	1814000	572.92737	572.92786	9.699379	9.382066	-572.8055	881.46924	39950.38875031471
5717.4062	80.18799	5797.594	5637.2183	5294.1787	1303.0887	5771.8696	1386.047	1000.0	929.7	1816000	573.12885	573.1287	7.8423233	7.500358	-573.0314	1186.8038	39994.920142650604
5761.373	84.48633	5845.8594	5676.8867	5824.6343	33.026894	5887.464	5782.9688	1000.0	1000.0	1818000	573.5768	573.5771	7.3508544	7.0930977	-573.47656	910.61786	40039.23000001907
5809.0557	11.905029	5820.961	5797.151	5855.6885	15.2980175	5892.5806	5838.315	1000.0	1000.0	1820000	573.8416	573.8417	7.2315135	7.4422765	-573.7264	1205.1543	40085.56016230583
5467.8335	429.833	5897.6665	5038.0005	5759.6226	62.20302	5869.5537	5663.9565	1000.0	1000.0	1822000	573.9115	573.9111	8.382947	8.339386	-573.75574	1055.0868	40129.71614766121
5680.0693	82.92993	5762.9995	5597.1396	5892.5713	40.55821	5954.8047	5836.6357	1000.0	1000.0	1824000	573.9896	573.9901	7.7226844	7.8186083	-573.8715	986.92456	40173.99503970146
5818.8623	70.56348	5889.426	5748.299	5884.5186	99.54524	5978.3096	5664.217	1000.0	1000.0	1826000	573.9983	573.99866	7.7222767	7.6423326	-573.8847	1046.7502	40218.09703660011
5579.952	117.31323	5697.265	5462.6387	5639.934	59.196182	5739.612	5544.5957	976.5	1000.0	1828000	573.9088	573.9088	8.125531	8.381183	-573.77637	855.21655	40262.75017285347
4766.185	998.34424	5764.5293	3767.8408	5814.7305	65.17764	5920.9688	5672.9546	840.5	1000.0	1830000	573.97546	573.9756	7.508603	8.071994	-573.8569	1272.1989	40307.28889989853
4953.1626	847.7792	5804.595	3796.4258	3205.8684	711.287	4231.0483	2373.9998	895.0	579.2	1832000	573.99786	573.9977	10.204959	10.22476	-573.8861	871.4658	40346.635076761246
5822.7197	8.371338	5831.0913	5814.3486	4869.546	1824.0614	5901.015	964.8598	1000.0	855.3	1834000	574.12067	574.12067	9.307572	9.270558	-574.0239	1082.5592	40389.64343380928
5704.502	5.57666	5710.0786	5698.9253	5533.307	50.88516	5604.37	5456.0024	1000.0	1000.0	1836000	574.3731	574.37366	7.6873612	7.249629	-574.23267	1206.1102	40434.33870315552
5651.3906	10.759033	5662.15	5640.632	5777.3525	70.114494	5878.3936	5677.313	1000.0	1000.0	1838000	574.14935	574.14984	11.244779	11.125074	-574.018	1075.8313	40478.455569028854
3144.4395	2615.0017	5759.4414	529.4377	5873.5464	64.39598	5934.939	5716.7783	581.0	1000.0	1840000	574.26416	574.26373	9.9962	9.864682	-574.1366	1050.9369	40522.916286468506
5765.8516	1.7849121	5767.6367	5764.067	5892.4746	49.205715	5952.578	5798.8286	1000.0	1000.0	1842000	574.1832	574.183	9.05742	8.236645	-574.07526	1124.8433	40567.16807985306
5707.92	42.138916	5750.059	5665.7812	4761.9355	1863.3938	5866.8496	693.59424	1000.0	846.6	1844000	574.12384	574.1244	10.608986	10.149419	-573.9926	1355.7628	40610.06005167961
5622.76	58.322754	5681.0825	5564.437	5730.269	65.702774	5864.6143	5623.0894	1000.0	1000.0	1846000	574.1514	574.15137	7.5135946	7.319458	-574.0546	1154.19	40653.92499375343
5821.6943	18.890137	5840.5845	5802.804	5398.6396	1295.1696	5907.6885	1516.2542	1000.0	931.1	1848000	574.133	574.13306	10.181842	9.929785	-574.0482	1096.3485	40697.481342077255
4039.666	2679.021	5937.678	250.96051	4388.435	1921.0256	5761.191	1181.1931	722.0	790.5	1850000	574.30035	574.3004	9.364487	9.410783	-574.1851	1299.3062	40739.231580019
5703.7217	64.44971	5768.1714	5639.272	5781.6885	28.08743	5850.109	5750.923	1000.0	1000.0	1852000	574.16486	574.1645	7.284199	7.277036	-574.03644	1096.6029	40783.332223415375
5802.659	70.05151	5872.711	5732.608	5837.9175	72.25346	5935.125	5693.197	1000.0	1000.0	1854000	574.07544	574.0763	7.5032372	7.3895006	-573.94543	1003.0755	40827.37592506409
5789.7017	0.98339844	5790.685	5788.7183	5605.008	48.71115	5739.6426	5564.876	1000.0	1000.0	1856000	574.1773	574.17676	7.8115625	8.002993	-574.0221	1231.8457	40871.21621775627
5760.295	28.13916	5788.434	5732.156	5344.707	1302.744	5856.438	1438.7991	1000.0	932.4	1858000	573.8998	573.89984	10.203135	11.060453	-573.7667	1164.6456	40913.89284539223
5826.7314	27.29419	5854.026	5799.4375	5734.12	24.145544	5774.3774	5692.9497	1000.0	1000.0	1860000	573.94916	573.9483	7.251655	7.751421	-573.80176	1291.272	40958.467849969864
5722.962	17.872314	5740.834	5705.0894	5792.1914	131.33429	5982.74	5595.126	1000.0	999.4	1862000	573.6409	573.6416	7.1668787	7.114766	-573.4717	964.78613	41002.80168533325
5672.005	1.453125	5673.458	5670.552	5832.8613	41.126892	5917.2363	5775.004	1000.0	1000.0	1864000	573.6879	573.688	10.093465	10.327719	-573.54987	977.19183	41046.67558455467
5744.813	20.777832	5765.591	5724.035	5722.7197	35.35879	5789.294	5685.9316	1000.0	1000.0	1866000	573.87354	573.87317	7.6222587	8.02598	-573.7544	1361.0038	41090.90330410004
5830.017	7.526367	5837.5435	5822.4907	5827.2183	66.44731	5905.6416	5671.9565	1000.0	1000.0	1868000	573.89215	573.8921	7.9784365	7.768904	-573.7501	1129.0986	41134.90885090828
5734.432	11.853027	5746.285	5722.579	5650.5435	450.3597	5875.196	4302.826	1000.0	977.2	1870000	573.8315	573.83136	5.9708934	6.741166	-573.6823	1306.0846	41178.742666482925
5530.02	6.1835938	5536.2036	5523.8364	5792.259	41.654964	5849.697	5712.903	1000.0	1000.0	1872000	573.71655	573.71704	7.2428665	7.8950043	-573.5744	1193.0123	41222.58250069618
5666.5654	28.816162	5695.3813	5637.749	5549.835	34.344715	5607.1357	5503.933	1000.0	1000.0	1874000	573.6579	573.65765	8.30284	7.9545064	-573.50464	1073.6705	41266.95609974861
5741.9775	11.204346	5753.1816	5730.773	5722.4673	41.798595	5801.428	5678.503	1000.0	1000.0	1876000	573.5896	573.58905	8.842285	8.253754	-573.455	918.69	41311.04949784279
5662.67	24.986816	5687.6567	5637.683	5631.876	41.539955	5735.563	5572.8047	1000.0	1000.0	1878000	573.5527	573.5531	9.1133585	9.237541	-573.4167	1067.4805	41355.64038848877
5649.7734	30.818604	5680.592	5618.9546	5219.5493	1283.6146	5791.333	1394.2623	1000.0	928.9	1880000	573.6849	573.68475	7.5030603	8.234746	-573.54755	1152.2738	41399.82121062279
5661.83	40.23706	5702.0674	5621.5933	1202.2373	2293.049	5807.2744	54.22313	1000.0	225.8	1882000	573.673	573.6731	8.102252	8.232811	-573.53577	961.0396	41433.5862967968
5728.2974	30.001465	5758.299	5698.296	5811.815	51.527348	5878.3086	5712.4097	1000.0	1000.0	1884000	573.94275	573.9425	7.321301	8.052154	-573.8155	867.1841	41478.903153181076
5748.528	13.185547	5761.7134	5735.3423	5567.212	81.888954	5697.251	5404.5654	1000.0	1000.0	1886000	574.0293	574.0293	11.932256	11.650377	-573.9004	1116.0815	41523.227343797684
5629.0527	30.611816	5659.6646	5598.441	5686.654	16.937693	5727.6216	5665.914	1000.0	1000.0	1888000	574.0012	574.00104	7.5255237	7.8184037	-573.86285	899.08527	41567.44564938545
5721.846	29.416016	5751.262	5692.43	5821.6025	28.802774	5864.2026	5766.5327	1000.0	1000.0	1890000	574.0557	574.0559	7.7242274	7.3880625	-573.93365	915.2263	41611.647983551025
5731.981	72.44287	5804.424	5659.538	5615.4756	50.65938	5720.698	5511.7334	1000.0	1000.0	1892000	574.04443	574.0443	8.177942	8.421689	-573.9299	969.3714	41656.07239699364
5638.657	34.02173	5672.6787	5604.6353	5524.7017	34.292767	5576.705	5478.011	1000.0	1000.0	1894000	574.4518	574.45166	8.729364	8.811551	-574.3542	993.2896	41700.293776512146
