AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	AverageMinRatio	StdMinRatio	MaxMinRatio	MinMinRatio	AverageMaxRatio	StdMaxRatio	MaxMaxRatio	MinMaxRatio	StepsPerSecond	Time
569.61255	68.67003	696.2044	447.88034	598.1271	74.528305	719.1198	472.3407	109.611115	120.3	436000	173.83572	173.8363	6.2349334	6.226892	2.963354e-09	60.19316	4.1355705	75.471375	48.10937	-869.9295	13864.507	-1.2220942	-4.741391	0.8490825	0.03188017	0.90871686	0.6282836	1.1547693	0.046726953	1.4811685	1.0829833	601.4926	8591.293223381042
580.0696	55.38475	734.18396	509.26617	559.38416	63.707058	681.9915	453.96997	112.94444	113.3	438000	173.86206	173.86185	6.3712583	6.337947	1.734501e-09	60.668938	4.1937447	74.917786	46.927956	-869.9622	13865.026	-1.2558182	-4.9214797	0.8489192	0.0300147	0.90872055	0.6702408	1.1562309	0.045674	1.4539256	1.0782442	583.30493	8631.26462841034
582.49286	122.804344	1015.9551	449.6519	565.29065	61.784325	683.2741	486.92966	114.35294	109.5	440000	174.23366	174.23322	6.35057	6.4166894	2.0711928e-09	61.085163	4.1593456	75.92157	49.005352	-870.0506	13866.429	-1.2494211	-4.770607	0.84735024	0.031334803	0.9098127	0.6873267	1.1585681	0.048098043	1.5969257	1.0782989	589.15155	8670.721898317337
561.3774	72.5384	728.88153	468.6774	601.70465	57.480198	670.7414	483.0346	107.8421	117.2	442000	174.39848	174.39946	6.2823977	6.350507	2.0270494e-09	60.643116	4.08213	75.96651	48.835274	-870.0267	13866.052	-1.2542634	-4.960186	0.8459935	0.03160256	0.91312194	0.6697423	1.1587256	0.049408298	1.533797	1.0780092	573.09375	8711.45404624939
573.7295	70.219376	723.8587	467.0474	581.681	72.95665	735.57074	485.35223	110.94444	117.1	444000	174.29198	174.29222	6.4554257	6.446568	2.2066309e-09	60.759834	4.1241426	76.29545	47.94056	-870.0856	13866.985	-1.2446734	-4.8996973	0.8470524	0.033033747	0.91238415	0.66905963	1.159873	0.05021724	1.5259588	1.0788676	600.6571	8751.092870235443
578.91455	127.154594	978.507	406.95105	596.4328	62.971863	719.03674	486.4737	112.94118	118.4	446000	174.61145	174.61162	6.5252166	6.451246	2.0722446e-09	60.684467	4.1766977	75.77648	47.291557	-869.9559	13864.923	-1.2583473	-4.7578278	0.84385455	0.03416608	0.9115507	0.62951595	1.1635269	0.054317165	1.6477731	1.07355	565.49963	8791.642702102661
560.0863	91.17488	753.48944	455.7273	580.5509	56.04687	676.149	467.3594	108.63158	115.3	448000	174.72621	174.72607	6.4504924	6.45088	2.095603e-09	60.381626	4.122341	74.08905	47.35462	-870.1306	13867.708	-1.2577331	-4.912987	0.8437396	0.034460224	0.9143212	0.6173658	1.1627046	0.05325822	1.5250598	1.0786234	591.82544	8831.853858709335
554.24493	74.04757	706.2471	429.85687	599.3557	63.942474	684.40955	481.18845	106.63158	120.8	450000	175.08647	175.08734	6.471395	6.4763746	2.2189948e-09	60.46693	4.144399	79.115	47.806583	-870.0518	13866.451	-1.2786239	-4.9146833	0.84324473	0.03250248	0.90646595	0.65481627	1.1620481	0.053996082	1.6445585	1.0751834	593.42487	8871.893559932709
596.8392	128.71458	924.7417	472.8096	582.3608	61.92074	677.1529	486.47928	116.882355	114.5	452000	175.18852	175.18823	6.3313017	6.3507957	1.9883997e-09	60.203476	4.1411405	76.02922	47.63477	-870.2033	13868.869	-1.2678111	-4.934058	0.8442929	0.03309174	0.90862846	0.6599244	1.1566827	0.04693223	1.4963543	1.0780886	560.0964	8912.418833255768
565.4461	72.08539	721.24146	456.06903	588.82336	58.123672	685.2143	515.77014	108.333336	120.5	454000	175.14156	175.14165	6.382982	6.3616385	2.050757e-09	59.83417	4.2063923	73.46189	45.178505	-870.0541	13866.484	-1.2902887	-4.7452083	0.8421476	0.033621874	0.90635246	0.62769264	1.1614422	0.052049495	1.5377271	1.0782183	570.4895	8952.651089906693
560.7277	48.854275	645.0935	477.89874	588.83777	62.299854	688.28656	503.3357	109.89474	116.3	456000	175.26569	175.26555	6.379579	6.326327	3.2490617e-09	60.231663	4.185486	75.95969	47.149937	-870.0595	13866.574	-1.274861	-4.941959	0.84001535	0.035609204	0.9040463	0.6339911	1.1622591	0.051362235	1.5585177	1.0824401	580.3102	8993.08597278595
594.5762	90.50024	845.40204	488.55502	579.5348	47.756397	647.5531	511.0573	116.35294	118.0	458000	175.37413	175.37416	6.3627005	6.3347225	1.7147324e-09	60.289425	4.2991548	76.21233	47.123158	-870.179	13868.475	-1.2615103	-4.8953023	0.8404684	0.033336498	0.90660286	0.59312093	1.1623551	0.05438216	1.7604045	1.0819693	581.5014	9033.28110909462
557.2113	83.12966	778.5108	440.86557	577.7039	38.727547	652.6723	528.54736	109.166664	116.2	460000	175.39255	175.39311	6.294351	6.314906	1.9583732e-09	59.638523	4.2389703	77.391205	45.84978	-870.1522	13868.056	-1.2945719	-4.7349305	0.84153736	0.034524508	0.9093633	0.6149636	1.1629514	0.05185713	1.6008146	1.0831381	597.5216	9073.75079536438
574.3754	73.130005	694.9923	415.19397	592.7534	29.38928	630.87915	540.21014	110.72222	115.1	462000	175.67773	175.67784	6.295014	6.208912	1.8498254e-09	59.50133	4.1712875	75.90587	48.5435	-870.2404	13869.459	-1.2660116	-5.1861267	0.840563	0.0331991	0.9206844	0.6664462	1.1613132	0.051541157	1.5525073	1.0775054	577.44965	9113.997273921967
583.6195	79.13791	753.76624	441.05792	582.4276	53.46598	656.70544	517.3155	113.72222	119.3	464000	175.72348	175.72372	6.239155	6.2368455	2.3004447e-09	59.05065	4.172914	73.25537	43.95865	-870.1406	13867.858	-1.2653016	-4.717675	0.83874035	0.035161708	0.9052282	0.6428023	1.1648769	0.05128681	1.4533746	1.0793842	576.66516	9154.532373189926
619.8091	81.55994	754.9191	489.27765	594.2548	69.86471	675.2801	487.527	123.0625	119.7	466000	175.8027	175.80278	6.3577375	6.3027773	2.4838236e-09	58.641376	4.094435	75.87203	43.717934	-870.2488	13869.591	-1.2741452	-5.0841756	0.8409378	0.034461197	0.90258425	0.65211934	1.1598006	0.05012734	1.491088	1.075396	574.7964	9195.024110078812
566.68396	67.078804	719.729	417.54285	558.2914	44.198933	638.8112	480.55478	113.27778	112.7	468000	176.14493	176.1454	6.33084	6.297448	1.7811304e-09	58.543064	4.1767316	72.68477	44.475132	-870.1605	13868.179	-1.2551541	-4.9426136	0.8379068	0.036908664	0.90623736	0.6144096	1.1661091	0.059009045	1.6970102	1.0757695	591.93536	9235.269917011261
568.16223	75.36013	716.5374	464.11575	533.658	54.457924	614.8193	450.32797	111.0	107.4	470000	176.14154	176.14131	6.4467645	6.3952904	2.2777344e-09	59.196117	4.3168044	75.72276	44.685913	-870.2843	13870.156	-1.280261	-4.8514333	0.8364066	0.034704342	0.90410495	0.6212343	1.1686864	0.05563462	1.5040966	1.0764918	571.87476	9275.575390338898
560.9441	69.84415	732.0128	432.92398	571.65393	64.82319	699.0526	473.8929	110.947365	113.6	472000	175.84789	175.8473	6.3546033	6.3505282	2.0805269e-09	59.386585	4.2150936	78.36984	47.535683	-870.2201	13869.134	-1.280348	-4.804631	0.8357063	0.035758667	0.9024518	0.6501938	1.169298	0.052191976	1.4850792	1.0848621	571.7784	9315.639636993408
618.6833	73.693146	729.9327	507.23175	576.7849	58.243866	669.53467	499.73254	124.375	112.4	474000	175.82095	175.82133	6.417273	6.42796	2.1549769e-09	58.971497	4.2215333	77.6513	45.566494	-870.1892	13868.645	-1.2613268	-4.9853806	0.8347113	0.036432102	0.9057562	0.61352307	1.172396	0.05541905	1.5771803	1.0785154	596.8384	9355.694472551346
620.96655	97.94804	777.4514	456.46274	572.26373	38.095703	637.36774	516.2631	124.625	113.6	476000	176.16269	176.16245	6.412795	6.3917623	2.1709061e-09	58.44495	4.1639237	77.67443	45.80239	-870.1246	13867.606	-1.2722087	-4.727128	0.8337837	0.038385533	0.9019721	0.5527712	1.1714729	0.054807637	1.6116534	1.0808873	577.0531	9396.018213272095
573.332	62.628365	678.11395	447.14825	606.14246	63.014565	722.09827	510.61353	115.29412	122.1	478000	176.06967	176.06978	6.5406046	6.55624	2.2132525e-09	58.8559	4.293283	74.39737	43.123	-870.3094	13870.554	-1.2715842	-4.767554	0.831648	0.037511382	0.90134895	0.58124757	1.1780862	0.057223737	1.6538802	1.0898519	547.6492	9436.68234539032
555.06226	72.560646	777.5182	452.72284	576.0924	68.37426	725.42865	481.17285	111.05556	117.1	480000	176.11064	176.11131	6.4995255	6.4642034	2.3947877e-09	58.845116	4.2743635	78.14384	45.846043	-870.2506	13869.611	-1.2689104	-5.0080976	0.8316866	0.038436256	0.90716773	0.59229594	1.1808172	0.060840745	1.6072098	1.0775682	575.2965	9477.342022180557
598.77795	86.17072	751.68774	455.2165	579.39734	36.20022	643.5992	512.6697	118.0	115.3	482000	176.03891	176.03856	6.535998	6.4958606	2.1433e-09	59.642414	4.387507	77.109314	44.542126	-870.2738	13869.988	-1.2611399	-4.7792425	0.83204675	0.03847503	0.90463024	0.5873151	1.1785818	0.06235484	1.5899823	1.0826309	596.86993	9517.455495357513
573.63525	101.142334	777.7131	417.79172	569.96106	52.83509	690.5422	481.04977	114.27778	117.4	484000	176.1981	176.1982	6.5292964	6.536034	2.344305e-09	59.400654	4.357337	79.426445	45.194317	-870.2677	13869.891	-1.27641	-4.91815	0.8319187	0.038259435	0.9045828	0.6401568	1.1794757	0.05582461	1.4781176	1.0839691	562.1203	9557.86728644371
569.35504	87.53918	778.0628	467.89822	560.1743	45.60618	651.6208	467.6716	110.77778	113.5	486000	176.24678	176.24692	6.600346	6.591418	2.1671975e-09	58.64022	4.497546	77.76779	44.120724	-870.2042	13868.883	-1.2525926	-4.82961	0.82934964	0.03909144	0.9051495	0.56109554	1.1810037	0.05910204	1.6284989	1.0720198	576.5959	9598.61190867424
577.3632	80.4655	784.2649	474.26233	565.2385	31.969223	620.2902	525.0486	115.17647	113.6	488000	176.19804	176.19736	6.6691036	6.5971303	2.0857873e-09	59.077553	4.2433333	76.33773	48.149284	-870.2967	13870.358	-1.2823354	-4.747605	0.8289643	0.039229535	0.90434176	0.50254536	1.1846697	0.064338215	1.7551761	1.0825769	562.36395	9638.562466144562
570.4469	95.361664	890.799	467.62448	604.9881	58.599915	703.44324	515.5615	113.27778	122.5	490000	176.09688	176.09721	6.858513	6.8772955	2.1883997e-09	59.353405	4.5735483	75.58048	45.90007	-870.2829	13870.139	-1.2940388	-4.717113	0.82294196	0.04189948	0.90272117	0.5645711	1.1933397	0.067126825	1.6045625	1.0887581	569.36475	9679.159437656403
569.3951	76.98988	696.63995	471.24777	578.1801	79.350136	791.8432	493.63083	111.47059	116.0	492000	176.09914	176.09886	6.7867603	6.832504	2.0847069e-09	58.941715	4.417615	75.60908	43.593792	-870.2189	13869.109	-1.309863	-4.9588885	0.82569236	0.040921707	0.90384096	0.59199405	1.1885536	0.06598861	1.5156895	1.0744673	580.55524	9719.377221345901
594.9321	92.55531	775.3883	454.3497	595.3981	43.75389	682.36707	519.49506	117.882355	118.1	494000	175.97757	175.97757	6.653414	6.6612196	2.0675106e-09	59.366913	4.335677	75.26987	44.387802	-870.1994	13868.803	-1.2824804	-4.971921	0.828511	0.040083576	0.9013608	0.545006	1.1842008	0.06693239	1.7767415	1.0706823	581.5771	9759.966521024704
553.57245	61.821796	664.3969	449.08124	588.21185	55.297367	652.9136	482.6972	106.57895	116.9	496000	176.33086	176.33093	6.7429457	6.632476	2.3689641e-09	58.600574	4.265043	74.05475	46.04655	-870.2428	13869.503	-1.2976489	-4.8944693	0.8276927	0.041414633	0.9091648	0.61388254	1.1869372	0.07411917	2.1627812	1.0769519	578.48114	9800.262122392654
542.77985	69.59517	698.5482	454.1532	576.1291	83.24496	684.46027	473.86722	105.210526	113.0	498000	176.31339	176.3136	6.6656027	6.64267	2.1598972e-09	58.73177	4.4040036	77.50364	45.18282	-870.2618	13869.802	-1.276872	-4.845824	0.82734644	0.04084568	0.9041626	0.6119084	1.1828823	0.066493094	1.6783134	1.0850348	582.315	9840.480135917664
593.89575	66.16056	719.6383	464.56735	595.79205	35.205635	641.8352	528.7056	114.5	118.8	500000	176.59283	176.5928	6.587986	6.5943747	2.1464615e-09	59.1141	4.528794	77.55543	46.496265	-870.2153	13869.052	-1.2899991	-4.822008	0.8244579	0.04112893	0.90168726	0.5539943	1.1853659	0.06319836	1.648457	1.0793006	569.9364	9881.071713924408
561.3009	72.849495	721.5783	433.15012	563.46594	64.460594	662.72394	467.54465	110.55556	114.2	502000	176.7621	176.76155	6.538188	6.574	2.459655e-09	58.657055	4.341697	75.55671	42.168888	-870.2243	13869.206	-1.2623007	-4.888588	0.8237152	0.04115622	0.8969071	0.62255394	1.1861602	0.06782131	1.7238148	1.0795449	571.3549	9921.023050308228
537.9282	72.96307	708.1154	425.70685	552.9438	38.382492	616.78503	492.8508	104.31579	109.0	504000	176.76031	176.76038	6.466574	6.3932714	1.9963946e-09	58.208305	4.254406	72.87202	45.11261	-870.2042	13868.884	-1.2732557	-4.8320184	0.82709134	0.03913698	0.9017045	0.60944235	1.185211	0.06617815	1.6527541	1.0851883	566.877	9961.412865877151
563.2046	72.686874	737.197	441.92438	560.37036	34.5722	629.43024	509.30994	109.94444	112.5	506000	176.69577	176.69601	6.5658956	6.641821	2.5243239e-09	58.19718	4.336766	73.180305	43.29687	-870.1491	13868.006	-1.2623634	-4.8772907	0.8249566	0.039689288	0.90055245	0.57981235	1.187043	0.065256074	1.6773878	1.0874544	605.79785	10001.667373657227
576.7422	74.07732	731.9347	446.56787	569.1681	40.107403	627.5058	488.26306	113.333336	117.1	508000	177.02855	177.02815	6.246321	6.251619	2.2798892e-09	57.34781	4.152385	73.44448	45.657467	-870.3387	13871.024	-1.279116	-4.7470827	0.8283738	0.039206266	0.9063528	0.57229125	1.1772685	0.06257888	1.8741418	1.0779563	557.9555	10042.36738395691
570.0055	78.11262	732.24426	434.48907	596.4887	53.062954	681.8983	519.4902	110.388885	119.0	510000	177.42882	177.42827	6.1907	6.168834	2.0739244e-09	57.256084	4.2221427	73.066376	44.80851	-870.277	13870.044	-1.2554078	-4.8093643	0.8277683	0.040166855	0.90944207	0.6297994	1.1801634	0.065141395	1.7198856	1.0832875	573.7973	10082.714477300644
599.34326	69.43795	744.59515	499.17023	573.3107	42.285618	677.0325	531.58716	118.588234	115.2	512000	177.1534	177.15335	6.2099805	6.2599893	2.3453082e-09	57.403038	4.261268	73.75824	45.135513	-870.3441	13871.107	-1.2871366	-4.829731	0.8243662	0.040434465	0.9046249	0.5548725	1.1845335	0.065625764	1.7007076	1.0805671	567.2294	10122.997339487076
604.5645	75.723206	725.09595	482.09827	561.3819	45.82697	634.38855	472.56192	118.375	110.9	514000	177.40814	177.40851	6.3846426	6.3810654	2.6409726e-09	57.527924	4.338424	72.05572	45.62713	-870.276	13870.024	-1.2726893	-4.9373903	0.8242726	0.04180207	0.9101798	0.560795	1.185867	0.06948408	1.7846138	1.0865875	567.98895	10162.954734325409
591.033	89.49184	859.62103	475.98865	584.38367	75.48781	715.926	459.18832	117.333336	120.7	516000	177.63237	177.63242	6.2489576	6.201629	2.3894595e-09	57.74183	4.3180547	72.852356	46.10616	-870.3624	13871.394	-1.2875875	-4.8353896	0.82580715	0.041125875	0.90468365	0.62644297	1.1827651	0.06774659	1.8091689	1.0896809	577.04193	10203.610931158066
588.6673	74.75544	747.83307	479.03036	571.86957	62.061726	696.15314	489.8848	116.76471	121.3	518000	177.57805	177.57753	6.4029336	6.3758593	2.1546465e-09	57.628773	4.4054236	75.81109	45.622963	-870.3068	13870.511	-1.291952	-4.9592166	0.8234769	0.043243993	0.9044588	0.58420396	1.1855268	0.0667797	1.7249533	1.0842786	588.4882	10243.920858860016
595.2716	92.20982	777.49097	426.46872	583.9478	64.51364	698.9922	493.23926	118.411766	116.4	520000	177.8225	177.82307	6.395029	6.4795704	2.5332267e-09	57.708397	4.4086537	74.92193	44.217793	-870.3157	13870.658	-1.2868309	-4.8815613	0.8240202	0.040860433	0.9030464	0.55447984	1.1847246	0.06420152	1.5851568	1.0851532	545.2673	10284.810050964355
561.1545	56.816174	672.3255	436.1028	566.85474	54.02823	624.11646	479.26657	110.77778	115.5	522000	177.8845	177.88387	6.4488826	6.4106784	2.4690028e-09	57.86742	4.4010873	71.513054	42.362095	-870.3447	13871.119	-1.2836677	-4.7927876	0.8234272	0.042097133	0.9042354	0.5807825	1.1864873	0.06740213	1.8854359	1.0866092	568.281	10324.704774141312
546.4318	39.964573	639.80194	492.69495	599.323	51.496845	677.4927	513.84467	106.388885	124.0	524000	177.76408	177.76436	6.046161	6.1043844	2.6364897e-09	58.106113	4.2913513	74.131355	38.82923	-870.3479	13871.17	-1.2489243	-4.8978004	0.8256549	0.04078999	0.9084726	0.6036192	1.1831406	0.064555444	1.7888588	1.0825686	582.9943	10365.147067070007
607.0932	84.28655	832.59424	498.847	589.4398	54.147377	701.43774	476.96292	118.333336	121.8	526000	178.09067	178.0904	6.0417986	6.018973	2.3309128e-09	57.78708	4.316438	74.19585	45.262085	-870.2208	13869.147	-1.2647542	-4.8333316	0.82687134	0.039651312	0.9042909	0.61641777	1.1795368	0.061675493	1.8234955	1.0841926	581.5142	10405.662659168243
558.2721	71.58591	686.94824	427.07312	546.60046	45.066547	630.23145	462.76254	111.22222	109.8	528000	178.27672	178.27733	6.3401914	6.3653436	2.5086693e-09	57.97473	4.4337234	75.95642	44.340088	-870.2431	13869.506	-1.2663854	-4.837947	0.82472634	0.04057912	0.9074625	0.58523405	1.1866032	0.06736152	1.5805496	1.0828531	580.5957	10445.65259552002
579.7788	75.57403	782.14246	455.1517	557.6276	45.032772	610.4983	465.4025	113.35294	113.5	530000	178.07721	178.07724	6.427661	6.413268	2.8304286e-09	57.982956	4.4067006	72.540985	45.660816	-870.3071	13870.518	-1.2488668	-4.73014	0.82060266	0.04285063	0.90153116	0.5050357	1.1907613	0.07158361	2.167389	1.0816637	563.5755	10486.368552923203
568.05835	70.02831	776.13086	477.39514	572.7383	46.19388	647.38696	506.5271	111.833336	117.0	532000	178.22876	178.22856	6.4577765	6.4911456	2.454323e-09	58.17398	4.539933	78.74728	45.438725	-870.456	13872.891	-1.298513	-4.811685	0.82006973	0.04360487	0.9019804	0.6218429	1.1936653	0.073368475	1.8148538	1.0861392	583.0591	10526.906950950623
585.69556	82.60399	760.6494	435.4407	565.41254	44.87549	622.8418	493.49164	114.05556	113.7	534000	178.25581	178.25578	6.316571	6.264502	2.6342863e-09	57.57239	4.3993406	73.73118	44.711308	-870.3381	13871.019	-1.2844827	-4.8543944	0.82171816	0.04090389	0.91183585	0.58563983	1.1874949	0.06719573	1.6999689	1.0879378	577.5545	10567.11040520668
585.6113	71.964645	707.331	466.90628	594.4093	77.9676	722.7134	501.50473	121.3125	119.8	536000	178.27841	178.27853	6.4289465	6.4149103	2.7053229e-09	58.07898	4.4285107	74.968506	45.885513	-870.4051	13872.088	-1.2964246	-4.917201	0.82587	0.04102365	0.90181994	0.54259616	1.1814386	0.063250855	1.8991977	1.0884672	586.0484	10607.421639680862
579.22	98.02893	798.5673	402.23816	543.91077	29.161367	620.7249	510.8984	113.44444	106.7	538000	177.99031	177.9905	6.4039006	6.335167	2.6054836e-09	58.0886	4.4042606	74.075874	44.07185	-870.3098	13870.5625	-1.2842288	-4.765789	0.82511485	0.04078173	0.9061272	0.61467254	1.1844923	0.06980219	1.8593763	1.0796643	571.9296	10648.071891069412
593.8777	123.6337	969.9769	422.14917	589.9319	39.96666	643.63495	515.03033	119.0	119.9	540000	178.22827	178.22801	6.253866	6.219994	2.9189187e-09	57.93149	4.335215	76.807465	43.377014	-870.4274	13872.442	-1.2868352	-4.8945503	0.8239998	0.04253381	0.8999581	0.5482838	1.1847205	0.0650587	1.631739	1.0808345	578.9339	10688.595394849777
563.50024	67.95511	710.5856	444.4833	608.38837	68.14852	726.7274	502.94376	110.55556	123.5	542000	178.2268	178.2268	6.177806	6.2054777	2.6591827e-09	57.595203	4.334905	71.77728	44.464375	-870.4507	13872.811	-1.3079427	-4.811515	0.8257245	0.04025157	0.9037253	0.48642465	1.1814913	0.062281836	1.6444327	1.0815241	599.7575	10729.024428844452
544.77325	68.61808	724.70905	450.08563	563.8745	51.061195	681.93494	499.84308	103.57895	111.5	544000	178.3949	178.39398	6.2313724	6.173758	3.1605414e-09	57.539574	4.3391104	74.27515	43.057346	-870.4017	13872.021	-1.3006315	-4.9161005	0.8274243	0.039796762	0.9065949	0.6367768	1.184613	0.068709895	1.780637	1.07475	573.73096	10769.543866157532
600.6441	110.23943	865.26404	385.09293	581.4747	73.99995	722.305	469.41476	117.52941	119.3	546000	178.56259	178.56322	6.2716594	6.190999	3.0279217e-09	57.7261	4.4404716	73.513245	44.74803	-870.3903	13871.846	-1.3094682	-4.7669744	0.824851	0.04055387	0.9003472	0.5368809	1.1854553	0.070499875	1.7324953	1.0769475	564.22943	10810.318443775177
577.51117	96.40848	814.403	466.5065	581.82416	66.82462	692.37024	462.6662	113.5	116.3	548000	178.63423	178.63422	6.2083993	6.159798	2.8441782e-09	57.81359	4.357645	73.10221	41.426792	-870.4406	13872.643	-1.3206861	-4.762879	0.8237961	0.040391564	0.9103769	0.5277437	1.1825056	0.06573852	1.7492093	1.078259	594.67926	10850.980439901352
570.30133	73.29958	708.98645	449.14694	537.714	50.02963	649.69006	476.20703	112.52941	106.4	550000	179.04239	179.04193	6.2272363	6.2184787	3.033011e-09	58.022484	4.412869	73.827385	43.62938	-870.3907	13871.852	-1.2806993	-4.868301	0.82676697	0.039326105	0.905167	0.57027215	1.1813747	0.06405886	1.6791173	1.0854981	575.99084	10891.267529726028
560.38727	68.317314	714.1819	442.1754	571.1785	55.13397	671.52484	508.60474	111.111115	114.1	552000	179.08942	179.08986	6.0219865	6.0228643	2.8268585e-09	57.381046	4.3575797	73.959526	45.351013	-870.3903	13871.849	-1.3080469	-4.7769785	0.8261	0.040350504	0.90544444	0.59172803	1.1782815	0.062858514	1.7315625	1.0865244	581.9024	10931.993045568466
645.91406	152.38182	1091.0095	452.57904	598.0812	72.18571	683.66235	485.9622	129.0	122.1	554000	179.16289	179.16286	6.236976	6.1859226	2.6467406e-09	57.149952	4.357295	75.94448	42.41456	-870.4567	13872.9	-1.2968507	-4.861747	0.82503104	0.04033111	0.907136	0.55736274	1.1819729	0.065757275	1.7384423	1.0851278	588.88007	10972.152539014816
